StableId,EntityStableId,ComponentId,SourceObjectId,HierarchyPath,ObjectName,ColliderType,Enabled,IsTrigger,Convex,MeshGuid,MeshFileId,CenterX,CenterY,CenterZ,SizeX,SizeY,SizeZ,Radius,Height,Direction,ReplacementStatus
16c733828cd6fcd138ff90a8cf9f0d59,bc023802c5a7daffe0f1d3f04ac218db,91825,1830,CARPARTS/PartsCar/dashboard(Clone),dashboard(Clone),MeshCollider,1,0,1,735f2260557d0a247ab0c2ea3c073409,4300000,0,0,0,0,0,0,0,0,0,DonorReference
344712726517ac3931663e92118f37e1,bc023802c5a7daffe0f1d3f04ac218db,91826,1830,CARPARTS/PartsCar/dashboard(Clone),dashboard(Clone),MeshCollider,1,0,1,93b17d68ae1ae3d49bbaeca282d58d48,4300000,0,0,0,0,0,0,0,0,0,DonorReference
2c7d858a3e834e65f946e7ab2954c0c4,bc023802c5a7daffe0f1d3f04ac218db,91827,1830,CARPARTS/PartsCar/dashboard(Clone),dashboard(Clone),MeshCollider,1,0,1,99f7ae01696c3c74099b205f2f16c579,4300000,0,0,0,0,0,0,0,0,0,DonorReference
42f850831b10c0854ebbfd89644ba070,bc023802c5a7daffe0f1d3f04ac218db,91828,1830,CARPARTS/PartsCar/dashboard(Clone),dashboard(Clone),MeshCollider,1,0,1,d634e9245fe352c43808ff92f0967c81,4300000,0,0,0,0,0,0,0,0,0,DonorReference
744d488505e448b6cfaa44d55d2bb87e,bc023802c5a7daffe0f1d3f04ac218db,91829,1830,CARPARTS/PartsCar/dashboard(Clone),dashboard(Clone),MeshCollider,1,0,1,7c417a2d82a184b468f688e2c45124ee,4300000,0,0,0,0,0,0,0,0,0,DonorReference
52f5a8502992685a881fa44d62771abe,7453d386a981b3c7bdea09d8bf220e76,91830,1837,FLATBED/Colliders/WheelColl,WheelColl,MeshCollider,1,0,1,f09b3b68ec99aaa4a803909724f3b3b3,4300000,0,0,0,0,0,0,0,0,0,DonorReference
1e1d2c58b804c240de05b29c8d8e8d3a,91d30a027ebbd8b9e0213529d8e61e18,91831,1909,PERAJARVI/School/school_collider,school_collider,MeshCollider,1,0,0,89e66454fa93d464aa817f6c0626d85e,4300000,0,0,0,0,0,0,0,0,0,DonorReference
ec4778f52a97b2bb0ce074104013e9ee,745101ab731c38172e545e079dedf516,91832,1920,YARD/Building/SAUNA/Sauna/Kiuas/mesh,mesh,MeshCollider,1,0,0,ae7971fad391f9440b3d37f6d1fa22dc,4300000,0,0,0,0,0,0,0,0,0,DonorReference
15e32a26259cd7121e7c7da0c352de20,86a3914b56ad3b15caf36d142b0da0c1,91833,1926,CARPARTS/PartsCar/wishbone fl(Clone),wishbone fl(Clone),MeshCollider,1,0,1,5bd81469c6d87d54da11dd62fca7652d,4300000,0,0,0,0,0,0,0,0,0,DonorReference
7f969d813948ef14616846d1042b37b3,87997ff5f273ef4df4fc65a1cff1a638,91834,1960,TRAFFIC/VehiclesHighway/MENACE/CarColliderAI,CarColliderAI,MeshCollider,1,0,1,ae65d605e5c7c0247927db03cec1e41f,4300000,0,0,0,0,0,0,0,0,0,DonorReference
b37e3c1815fd2d801ed3d2b0a8580e52,fb52058064adbd71832ba07a271ecda4,91835,1986,STORE/LOD/bikebar,bikebar,MeshCollider,1,0,1,0993d69d7c919b047a67ebde1e24a502,4300000,0,0,0,0,0,0,0,0,0,DonorReference
4ae5d80397a22c176abf3d256c572f7c,c1a93956536503508727cf81314a6cf3,91836,2072,STORE/Boxes/wheelset slot(Clone)/Parts/wheel_slot3,wheel_slot3,MeshCollider,1,0,1,ae86a5ed032c0cb44849965a2c79bbdf,4300000,0,0,0,0,0,0,0,0,0,DonorReference
059e8f12bde8a2a68a01b471b82cb742,b158d742148a89c9f7cdbd3b58eda604,91837,2129,MAP/Buildings/DINGONBIISI/autiotalo/LOD/NoRain,NoRain,MeshCollider,1,0,0,0000000000000000e000000000000000,10210,0,0,0,0,0,0,0,0,0,DonorReference
6d00c3a5ca87a79d3aa440c9a99f5505,5ca0065fb2f9c3da0c0aa052ce63b4d8,91838,2149,CARPARTS/PartsCar/bumper rear(Clone),bumper rear(Clone),MeshCollider,1,0,1,207166062495bc54dadbbaa175473715,4300000,0,0,0,0,0,0,0,0,0,DonorReference
05021d06cbe7ea66ddd0568dfce5f02c,b824c9feaef1fd7e4a6de66ef6cedbe0,91839,2176,TRAFFIC/VehiclesDirtRoad/Rally/FITTAN/Colliders/fittan_coll5,fittan_coll5,MeshCollider,1,0,1,e1973d147ba59d4499f6b86d77cbab39,4300000,0,0,0,0,0,0,0,0,0,DonorReference
0f811a64e4fd39d9d8bbda7beb251825,7fffff405274ffabeae680ce38187c30,91840,2202,STORE/Boxes/computer(Clone)/Parts/peripherals(Clone),peripherals(Clone),MeshCollider,1,0,1,d1778e95cefe6884f8374419c90896a5,4300000,0,0,0,0,0,0,0,0,0,DonorReference
83f30ffca2fd34a4f54a15f87907621b,4ab50945ee74bda78bbdc2b7744ece78,91841,2230,NPC_CARS/Amikset/KYLAJANI/Colliders/coll,coll,MeshCollider,1,0,1,13a99b901a3013c4bb64a91bdf84cd3b,4300000,0,0,0,0,0,0,0,0,0,DonorReference
f35125361b264c02b72759c7ea804e7a,9627baea681a498bbac1075868b3bc20,91842,2253,NPC_CARS/KUSKI/DriverDoors/door(leftx)/door 1/PlayerColl,PlayerColl,MeshCollider,1,0,1,0bed75a4062cbe84bb7647f19fbc9e6e,4300000,0,0,0,0,0,0,0,0,0,DonorReference
ad298ad202d86337562eb38ed81df9f0,5d3cedba1e38d956ca57658d6e0ae413,91843,2276,STORE/Boxes/wheelset octo(Clone)/Parts/wheel_octo3,wheel_octo3,MeshCollider,1,0,1,ae86a5ed032c0cb44849965a2c79bbdf,4300000,0,0,0,0,0,0,0,0,0,DonorReference
cd5c1dc97b77a2af379de869e1aaae0e,e08fbc98d52f9db22692e11ead669a0b,91844,2282,COTTAGE/MESH/Cottage_chimney,Cottage_chimney,MeshCollider,1,0,0,49f19323faac80a44864f7dd3222c619,4300000,0,0,0,0,0,0,0,0,0,DonorReference
8d3e35929cc028f29d2de8a2d1968420,c33836526fbffc80dd5ffcc7150bbcd5,91845,2286,CARPARTS/PartsCar/radiator hose1(Clone),radiator hose1(Clone),MeshCollider,1,0,1,197b2d6402c6f10409bf8ade8c264ed6,4300000,0,0,0,0,0,0,0,0,0,DonorReference
bc09dc3210a8fa8ef66f7f4cede09c9b,b0b4c21fecc6e38f583075b193c4ece6,91846,2373,COTTAGE/LOD/Ryijy 4,Ryijy 4,MeshCollider,1,0,0,0000000000000000e000000000000000,10210,0,0,0,0,0,0,0,0,0,DonorReference
2309cba8eb406d2e46b2dd0299fe4ba1,0c4a04b01b9c7b5f9a85237eed06c9bc,91847,2375,"SATSUMA(557kg, 248)/Colliders/collider_roofright",collider_roofright,MeshCollider,1,0,1,43bc851a25580b34fa93723d6eaac950,4300000,0,0,0,0,0,0,0,0,0,DonorReference
8103ce51e03f7cfd59c48eaeeefd484f,44ddc5a23525264e2335275645ab6031,91848,2385,YARD/UNCLE/Building/houseuncle_roof2,houseuncle_roof2,MeshCollider,1,0,0,6561ec2a31d25d04c84a6af793a0b8a6,4300000,0,0,0,0,0,0,0,0,0,DonorReference
3b1ad181768f03faf8df230f52f8481f,4d416f57f8272716ca39fd238bd78b04,91849,2399,MAP/BusStop/coll,coll,MeshCollider,1,0,1,4b921c1e5bdabce49915aa12c30e55e5,4300000,0,0,0,0,0,0,0,0,0,DonorReference
467d2590b22e7af19522cf1b5b5bb550,12f9157a6f4a93857e3a53dbd1f30cae,91850,2404,CARPARTS/PartsCar/fuel tank pipe(Clone),fuel tank pipe(Clone),MeshCollider,1,0,1,fac42c74e8b335c478be5814eed46d93,4300000,0,0,0,0,0,0,0,0,0,DonorReference
4e02fd3c5317c05ba12f324c661e662d,14c92cd38cbe3b3bb977ba0b9142d112,91851,2428,"SATSUMA(557kg, 248)/Body/car body(xxxxx)",car body(xxxxx),MeshCollider,1,0,1,978941f93f293c94eaf78501a9e0d174,4300000,0,0,0,0,0,0,0,0,0,DonorReference
5ebdb6284e4f8c07dedf0fee1c08a03e,14c92cd38cbe3b3bb977ba0b9142d112,91852,2428,"SATSUMA(557kg, 248)/Body/car body(xxxxx)",car body(xxxxx),MeshCollider,1,0,1,f68a6bc19924eb04b96a877718bc8f9f,4300000,0,0,0,0,0,0,0,0,0,DonorReference
9785762a34399b3174ba826363de2306,a8044624b7edf240b94a9a76e67c4d70,91853,2514,MAP/SwampColliders/SwampCollider2,SwampCollider2,MeshCollider,1,0,0,0000000000000000e000000000000000,10209,0,0,0,0,0,0,0,0,0,DonorReference
0657bb879cfd7b2a66b0b097361c2b47,908fbb8c4eb6ac9aa6429c47216cd1df,91854,2545,MAP/MESH/LogwallLarge,LogwallLarge,MeshCollider,1,0,1,02cdb7667d9ca4d49b627702944f9953,4300000,0,0,0,0,0,0,0,0,0,DonorReference
e50beaa38692cbed99b92705fa8ed4e8,ef7741198894f7ed8d40d861f8fd20fe,91855,2553,MAP/Buildings/DINGONBIISI/autiotalo/mesh/buildingvino_Cube.003_None_wood6.jpg,buildingvino_Cube.003_None_wood6.jpg,MeshCollider,1,0,0,638ea862122abd54da03de9180e6fc8c,4300000,0,0,0,0,0,0,0,0,0,DonorReference
42f7e35a119790fde6c015921fb5f455,6b5bd23edd88ef7555164cb5e61d06d5,91856,2562,BOAT/GFX/Colliders/boat_coll_010,boat_coll_010,MeshCollider,1,0,1,b2b8448ec5993204dbb61ed3afb66b24,4300000,0,0,0,0,0,0,0,0,0,DonorReference
9426ee42befcd0a4ebbb63ed7e28b284,d0cdd91074628f9fefbfced519cb67be,91857,2617,MAP/MESH/BRIDGE_dirt,BRIDGE_dirt,MeshCollider,1,0,0,9e63e6e08a45c5343a352363ab7c34ea,4300000,0,0,0,0,0,0,0,0,0,DonorReference
42cd3aaeca30533878cfffcb7c517a84,f36fc128465a1a559ea9cd2545200ac9,91858,2742,MAP/Buildings/BarnOld/lato_door1,lato_door1,MeshCollider,1,0,0,0eb4d0a4cf353594d80da35acc3e37d1,4300000,0,0,0,0,0,0,0,0,0,DonorReference
3a0ffafb1930dab2c938b779506e29cc,4f6ba2a1b6e93da40762568a4479911a,91859,2811,MAP/BusStop/coll,coll,MeshCollider,1,0,1,4b921c1e5bdabce49915aa12c30e55e5,4300000,0,0,0,0,0,0,0,0,0,DonorReference
27757730b1c3a68f79f12917a4a47e00,bad14562b401ef058ab555a2bded203a,91860,2814,SOCCER/goal1/Goal1Trigger,Goal1Trigger,MeshCollider,1,1,1,0000000000000000e000000000000000,10210,0,0,0,0,0,0,0,0,0,DonorReference
94ff030d1ac5d155036007a55c75d25b,63820138a3f76f1413526f28ca2a8b40,91861,2821,CABIN/Shed/garage_shed_walls,garage_shed_walls,MeshCollider,1,0,0,0802b947010e85641b44e4d08551ceb7,4300000,0,0,0,0,0,0,0,0,0,DonorReference
982e4845cb7f7956c58a898a413f67d2,367815eaa6f21bf32055addc720c0c04,91862,2864,REPAIRSHOP/LOD/Garbage/Tractor/valmet_body,valmet_body,MeshCollider,1,0,1,c3f4a6f0719c9dc47aaeec2ab0876bb6,4300000,0,0,0,0,0,0,0,0,0,DonorReference
d3dbf6fa52297a3d3dd92f02690b4660,367815eaa6f21bf32055addc720c0c04,91863,2864,REPAIRSHOP/LOD/Garbage/Tractor/valmet_body,valmet_body,MeshCollider,1,0,1,3542385c861d1af488ea880e34e5a54c,4300000,0,0,0,0,0,0,0,0,0,DonorReference
e0b74ef1fc58487fb4af3322c7ceaaa6,030ceb817c0409507bbdfec6160bb4ad,91864,2894,DANCEHALL/Building/dancehut_base,dancehut_base,MeshCollider,1,0,0,ac9742bb66cf5c2408c193db88d6b1ad,4300000,0,0,0,0,0,0,0,0,0,DonorReference
8f920fbae402fa2ea57b8ae3944b14fb,e1e873a2f9eb45a7cef042b86af83461,91865,3017,MAP/MESH/TERRAIN_OBJ/Road,Road,MeshCollider,1,0,0,c8e179726fe4ea0449003f492fe76563,4300000,0,0,0,0,0,0,0,0,0,DonorReference
cb81918f48ede015148850096ed96046,81644b5e9ac079fb17665c0d97a897ea,91866,3029,MAP/MESH/ROCKS,ROCKS,MeshCollider,1,0,0,5ea0f4109a47351439a30c35c4d89a07,4300000,0,0,0,0,0,0,0,0,0,DonorReference
