TransformId,GameObjectId,Name,HierarchyPath,FatherTransformId,ActiveSelf,LocalPosition,LocalRotation,WorldPosition,MeshGuids,ColliderIds,FsmComponentIds
49424,13371,"Wiring","SATSUMA(557kg, 248)/Wiring",64200,true,"0;0;0","0;0;0;1","0;0;0","","","107955;107956"
41561,5504,"wiring_radiatorfan(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_radiatorfan(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","668c26486f8a1674c8e33780fc4035b2","",""
42145,6091,"wiring_rearlights_right(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_rearlights_right(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","acc7629d4f4718043891bd8915f7d62a","",""
42257,6204,"MarkerLeft","SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
42873,6818,"wiring_battery_harness(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_battery_harness(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","32aa759866b501a4eac8558a23c3eea4","",""
44155,8103,"SubwooferRight","SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
44457,8405,"wiring_headlights_left(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_headlights_left(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","0da71a3e35b07204da0a1db3e909ad53","",""
45497,9443,"wiring_gauge_afr(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_gauge_afr(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","6825e6ff13f0c444baa4c60d12d420d7","",""
45882,9830,"RegulatorHarness","SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
46418,10365,"CoilHarness","SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
46703,10649,"wiring_marker_left(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_marker_left(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","4a3b866b71e8b4640a8cc7046b1eacfe","",""
47785,11736,"wiring_headlights_right(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_headlights_right(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","65b14cfed2719314a967da6ba14bcda4","",""
47855,11807,"wiring_dash1(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_dash1(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","3d3dd037494c743459863835417239a1","",""
48179,12131,"FireSmall","SATSUMA(557kg, 248)/Wiring/FireElectric/FireSmall",70076,false,"0.04000091;0.274;0","0;-1;0;-4.37113954E-08","0.0319862366;0.146558523;-1.1991415","0000000000000000e000000000000000","",""
50449,14390,"Dash2","SATSUMA(557kg, 248)/Wiring/Triggers/Dash2",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
51049,14987,"wiring_dash2(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_dash2(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","7c5e9d95b59b9034aa42181561235837","",""
51204,15147,"Dash1","SATSUMA(557kg, 248)/Wiring/Triggers/Dash1",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
52139,16076,"Radio","SATSUMA(557kg, 248)/Wiring/Triggers/Radio",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
52443,16375,"HeadlightRight","SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
53463,17401,"StarterBattery","SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
53935,17873,"wiring_coil(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_coil(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","419972dfeb53f2f4385d9f5138c43620","",""
56521,20456,"wiring_fueltank(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_fueltank(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","08b26f69bf9535d418a73ade2aefc71a","",""
56952,20892,"FireTrigger","SATSUMA(557kg, 248)/Wiring/FireElectric/FireTrigger",70076,false,"0.04000091;0.274;0","0;-1;0;-4.37113954E-08","0.0319862366;0.146558523;-1.1991415","","99805","109981"
57153,21091,"HarnessHeadlights","SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
57481,21419,"wiring_rearlights_left(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_rearlights_left(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","400a68d53f8e56244b5055cf5fe957fc","",""
57519,21458,"wiring_marker_right(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_marker_right(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","39154d39fb60344489885b0f753a79ef","",""
58528,22474,"SubwooferLeft","SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
58974,22917,"wiring_subwoofer_left(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_subwoofer_left(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","889bc1d4c1e6ae440b194b5eda935569","",""
59161,23105,"wiring_ignition(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_ignition(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","cfe641defee778e40a43c7ed120df1f1","",""
59675,23615,"SwitchLights","SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
60044,23982,"battery_terminal_plus(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","c78646cea8d36a44bb7ae5837f51ab87","","110857"
63178,27123,"wiring_subwoofer_right(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_subwoofer_right(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","09b2da146902a484fa3b8c7e62da45fd","",""
63726,27671,"wiring_regulator(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_regulator(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","2816aa1ae63beba47acb9049e10aecb4","",""
64472,28418,"wiring_ground(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_ground(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","b3ac49dc3af2f7b4a9412230029a84e6","",""
64645,28590,"GaugeAFR","SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
65051,29004,"AmplifierAudio","SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
65086,29037,"GroundBattery","SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
65291,29245,"battery_terminal_minus(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","1720722b21c41b5439f711a928c13821","","112469"
65837,29787,"IgnitionFusebox","SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
65967,29918,"Fueltank","SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
66635,30586,"wiring_alternator(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_alternator(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","5ccfd79fcd2aaf14db01de51b09f58f6","",""
67254,31196,"Sparks","SATSUMA(557kg, 248)/Wiring/FireElectric/Sparks",70076,true,"0;0;0","1.16131268E-07;-0.7013587;-0.7128086;-1.14265831E-07","0.07198715;-0.127441466;-1.1991415","","",""
67843,31786,"wiring_starter(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","5e66c44bc1e7b6b4289c10c20c2cd22e","","113207"
68322,32266,"wiring_amp_power(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_amp_power(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","869cee1ada5c95948b1138860f57aef3","",""
68810,32747,"GaugeExtra","SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
69475,33416,"AlternatorRegulator","SATSUMA(557kg, 248)/Wiring/Triggers/AlternatorRegulator",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
70384,34329,"RearlightRight","SATSUMA(557kg, 248)/Wiring/Triggers/RearlightRight",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
71083,35038,"wiring_harness_headlights(xxxxx)","SATSUMA(557kg, 248)/Wiring/Parts/wiring_harness_headlights(xxxxx)",47149,false,"0;0.2608087;0","1.15202326E-07;0.7071068;0.7071068;-1.15202326E-07","0;0.2608087;0","6ac03bfec2ae9c04b9cd49689a6d0bdc","",""
72054,36011,"RearlightLeft","SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft",57505,true,"0;0;0","0;0;0;1","0;0;0","","",""
37329,1271,"HarnessGauge","SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge",68810,true,"-0.316;0.23;0.821","0;0;0;1","0.315999985;0.23;-0.8210001","","","104461"
37350,1292,"Sound","SATSUMA(557kg, 248)/Wiring/FireElectric/FireSmall/Sound",48179,true,"0.0400002822;-0.274;0","0;0;0;1","0.07198715;-0.127441466;-1.1991415","","",""
37388,1330,"ConnectorLight","SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight",40534,true,"0.3393;0.007;1.633","0;0;0;1","-0.339300156;0.007;-1.63300037","","","104480"
37816,1758,"GaugeHarness","SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness",68810,true,"-0.018;0.475;0.627","0;0;0;1","0.017999649;0.475;-0.626999855","","","104610"
38589,2536,"HarnessRadio","SATSUMA(557kg, 248)/Wiring/Triggers/Radio/HarnessRadio",52139,true,"0.349;0.271;0.752","0;0;0;1","-0.349000931;0.271;-0.751999855","","","104848"
38799,2743,"Glow","SATSUMA(557kg, 248)/Wiring/FireElectric/FireSmall/Glow",48179,true,"0;0;0","0;0;0;1","0.0319862366;0.146558523;-1.1991415","","",""
39474,3418,"HarnessRegulator","SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/HarnessRegulator",45882,true,"0.418;0.228;0.952","0;0;0;1","-0.418001175;0.228;-0.951999664","","","105089"
41555,5498,"BatteryPlusHarness","SATSUMA(557kg, 248)/Wiring/Triggers/BatteryHarness/BatteryPlusHarness",36942,true,"0.282;0.232;1.429","0;0;0;1","-0.2819996;0.232;-1.4289999","","","105652"
41681,5625,"FuseboxIgnition","SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/FuseboxIgnition",65837,true,"0.4738;0.1622;0.8309","0;0;0;1","-0.473800659;0.1622;-0.8309002","","","105688"
41844,5788,"RegulatorAlternator","SATSUMA(557kg, 248)/Wiring/Triggers/AlternatorRegulator/RegulatorAlternator",69475,true,"0.391;0.176;1.325","0;0;0;1","-0.391000748;0.176;-1.32499981","","","105732"
41971,5917,"ConnectorLight","SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/ConnectorLight",72054,true,"0.4709;0.161;-1.1459","0;0;0;1","-0.470899582;0.161;1.14589977","","","105758"
42507,6453,"Bolts","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts",60044,true,"-0.313103765;1.43759954;-0.0265029781","0.347472459;-0.615804434;-0.347506;-0.6158632","-0.31310463;0.234305561;-1.43759918","","",""
42938,6881,"mesh","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/mesh",60044,true,"-0.312962621;1.43831289;-0.0265021883","0.347472548;-0.6158044;-0.347506;-0.615863144","-0.3129635;0.23430635;-1.43831253","e711c8a15b1135c4089caad19b8f56e8","",""
43339,7278,"SwitchHarness","SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/SwitchHarness",59675,true,"-0.542;0.306;0.631","0;0;0;1","0.5419998;0.306;-0.6310005","","","106152"
43848,7793,"LightConnector","SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/LightConnector",52443,true,"0.518;0.116;1.599","0;0;0;1","-0.517999649;0.116;-1.599","","","106282"
44324,8271,"AlternatorRegulator","SATSUMA(557kg, 248)/Wiring/Triggers/AlternatorRegulator/AlternatorRegulator",69475,true,"-0.114;-0.075;1.18","0;0;0;1","0.11400032;-0.075;-1.18000031","","","106413"
45577,9522,"Bolts","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts",65291,true,"-0.2988996;1.620501;-0.0265011676","-0.0250196345;-0.7066301;0.02502175;-0.7066979","-0.2989006;0.234307349;-1.62050152","","",""
45978,9923,"TankConnector","SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/TankConnector",65967,true,"0.1799;-0.0858;-1.0901","0;0;0;1","-0.179899216;-0.0858;1.09010029","","","106951"
46091,10037,"LightConnector","SATSUMA(557kg, 248)/Wiring/Triggers/MarkerRight/LightConnector",37405,true,"0.338;-0.083;1.67","0;0;0;1","-0.338001251;-0.083;-1.67000008","","","106971"
46350,10298,"smoke","SATSUMA(557kg, 248)/Wiring/FireElectric/FireSmall/smoke",48179,true,"0.0400002822;1.66148877;0","0;0;0;1","0.07198715;1.80804729;-1.1991415","","",""
48345,12298,"BatteryMinusStarter","SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/BatteryMinusStarter",65086,true,"0.293000668;0.2322;1.5880996","0;0;0;1","-0.293001175;0.2322;-1.58809948","","","107628"
49930,13871,"HarnessRadiatorfan","SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan",39529,true,"0.449;0.232;0.961","0;0;0;1","-0.4489994;0.232;-0.9609995","","","108109"
50217,14161,"SubwooferAmplifier","SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier",44155,true,"0.3911;0.3038;-1.2682","0;0;0;1","-0.39109993;0.3038;1.26819992","","","108172"
50613,14558,"mesh","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/mesh",65291,true,"-0.290600777;1.58570051;-0.0250003766","1.5199339E-06;4.798173E-05;0.0353846066;-0.9993738","-0.29060173;0.235808134;-1.585701","d42cbf361095bad4f9091a43a07fe91a","",""
51731,15668,"ConnectorTank","SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank",65967,true,"0.4709;0.161;-1.1459","0;0;0;1","-0.470899582;0.161;1.14589977","","","108559"
52626,16562,"CoilHarness","SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness",46418,true,"0.342;0.167;1.193","0;0;0;1","-0.342000961;0.167;-1.19299984","","","108802"
53201,17138,"RadioHarness","SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness",52139,true,"-0.0051;0.3187;0.701","0;0;0;1","0.00510025024;0.3187;-0.7010002","","","108982"
55178,19119,"AmplifierSubwoofer","SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer",44155,true,"0.167;-0.015;-1.0661","0;0;0;1","-0.166999817;-0.015;1.06610012","","","109475"
55203,19143,"LightConnector","SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector",42257,true,"-0.337;-0.097;1.666","0;0;0;1","0.3369999;-0.097;-1.66600037","","","109482"
55349,19286,"ConnectorLight","SATSUMA(557kg, 248)/Wiring/Triggers/MarkerRight/ConnectorLight",37405,true,"0.3393;0.007;1.633","0;0;0;1","-0.339300156;0.007;-1.63300037","","","109521"
56657,20590,"FuseboxDash","SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/FuseboxDash",51204,true,"0.4986;0.161;0.8274","0;0;0;1","-0.4986;0.161;-0.8274002","","","109887"
57373,21309,"AmplifierHarness","SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierPower/AmplifierHarness",36863,true,"0.167;-0.015;-0.979","0;0;0;1","-0.166999817;-0.015;0.9790001","","","110104"
57488,21426,"HarnessBatteryPlus","SATSUMA(557kg, 248)/Wiring/Triggers/BatteryHarness/HarnessBatteryPlus",36942,true,"0.432;0.222;0.956","0;0;0;1","-0.4320011;0.222;-0.9559994","","","110128"
57885,21830,"HarnessAmplifier","SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierPower/HarnessAmplifier",36863,true,"0.347;0.266;0.75","0;0;0;1","-0.347000122;0.266;-0.75","","","110263"
57998,21942,"HarnessCoil","SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/HarnessCoil",46418,true,"0.424;0.221;0.965","0;0;0;1","-0.4239998;0.221;-0.965000153","","","110293"
58001,21945,"ConnectorLight","SATSUMA(557kg, 248)/Wiring/Triggers/RearlightRight/ConnectorLight",70384,true,"0.4709;0.161;-1.1459","0;0;0;1","-0.470899582;0.161;1.14589977","","","110294"
58259,22205,"ConnectorLight","SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/ConnectorLight",42257,true,"0.3393;0.007;1.633","0;0;0;1","-0.339300156;0.007;-1.63300037","","","110381"
58684,22632,"RadiatorfanHarness","SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/RadiatorfanHarness",39529,true,"-0.129;-0.0085;1.519","0;0;0;1","0.12899971;-0.0085;-1.519","","","110505"
59051,22993,"mesh","SATSUMA(557kg, 248)/Wiring/Parts/wiring_battery_harness(xxxxx)/mesh",42873,true,"-0.287810445;1.4144901;-0.0262637679","-1.25168174E-06;4.78625225E-05;-0.02449256;-0.9997","-0.287811279;0.234544769;-1.41448975","d42cbf361095bad4f9091a43a07fe91a","",""
59159,23103,"mesh","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/mesh",60044,true,"-0.278380454;1.42913;-0.0260303412","-2.36928281E-05;4.160404E-05;-0.491423875;-0.870920539","-0.278381348;0.2347782;-1.4291296","d42cbf361095bad4f9091a43a07fe91a","",""
60335,24272,"SubwooferAmplifier","SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/SubwooferAmplifier",58528,true,"-0.283;0.3038;-1.2682","0;0;0;1","0.283;0.3038;1.26819992","","","110950"
60404,24340,"mesh","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/mesh",65291,true,"-0.3085928;1.58700418;-0.0250073075","-1.26659706E-05;4.63575052E-05;0.327527136;-0.9448418","-0.30859375;0.2358012;-1.58700371","d42cbf361095bad4f9091a43a07fe91a","",""
60508,24446,"DashFusebox","SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox",50449,true,"-0.001;0.261;0.654","0;0;0;1","0.0009994507;0.261;-0.6540003","","","111008"
61154,25097,"StarterBatteryPlus","SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus",53463,true,"0.1077;-0.0954;1.4498","0;0;0;1","-0.107700348;-0.0954;-1.44979954","","","111183"
62386,26327,"BatteryPlusStarter","SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter",53463,true,"0.282;0.232;1.429","0;0;0;1","-0.2819996;0.232;-1.4289999","","","111511"
63749,27694,"IgnitionFusebox","SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox",65837,true,"-0.171;0.2445;0.475","0;0;0;1","0.170999527;0.2445;-0.475000381","","","111940"
64355,28300,"Smoke","SATSUMA(557kg, 248)/Wiring/FireElectric/FireSmall/Smoke",48179,true,"0;0;0","0;0;0;1","0.0319862366;0.146558523;-1.1991415","","",""
64591,28537,"LightConnector","SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector",72054,true,"-0.574;0.143;-1.781","0;0;0;1","0.574000359;0.143;1.78100014","","","112226"
64687,28632,"AmplifierSubwoofer","SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer",58528,true,"0.167;-0.015;-1.0878","0;0;0;1","-0.166999817;-0.015;1.0878","","","112256"
64970,28923,"mesh","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/mesh",65291,true,"-0.319800347;1.62200212;-0.0265035816","-0.0250195712;-0.7066301;0.0250217468;-0.7066978","-0.319801331;0.234304935;-1.62200165","e711c8a15b1135c4089caad19b8f56e8","",""
65672,29625,"HarnessGauge","SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge",64645,true,"-0.316;0.23;0.821","0;0;0;1","0.315999985;0.23;-0.8210001","","","112574"
66724,30672,"BoltPM","SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)/BoltPM",67843,true,"-0.10559;1.44987;-0.35653","-6.23333136E-08;0.7071069;-5.98248064E-08;0.707106769","-0.10559082;-0.09572152;-1.44987011","","100238","112899"
67494,31436,"LightConnector","SATSUMA(557kg, 248)/Wiring/Triggers/RearlightRight/LightConnector",70384,true,"0.574;0.143;-1.781","0;0;0;1","-0.5739994;0.143;1.78100014","","","113113"
67529,31470,"HarnessConnector","SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/HarnessConnector",57153,true,"0.449;0.232;0.961","0;0;0;1","-0.4489994;0.232;-0.9609995","","","113120"
68358,32300,"RegulatorHarness","SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness",45882,true,"0.392;0.1731;1.324","0;0;0;1","-0.3920002;0.1731;-1.3239994","","","113370"
68787,32725,"FuseboxDash","SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash",50449,true,"0.4986;0.161;0.8274","0;0;0;1","-0.4986;0.161;-0.8274002","","","113487"
68822,32759,"StarterBatteryMinus","SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus",65086,true,"0.200999737;-0.1374;1.46399987","0;0;0;1","-0.201000214;-0.1374;-1.46399975","","","113498"
69005,32943,"HarnessSwitch","SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch",59675,true,"-0.316;0.23;0.821","0;0;0;1","0.315999985;0.23;-0.8210001","","","113553"
69261,33202,"GaugeHarness","SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness",64645,true,"-0.563;0.445;0.558","0;0;0;1","0.5629997;0.445;-0.558000565","","","113623"
69464,33405,"ConnectorLight","SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight",52443,true,"0.3393;0.007;1.633","0;0;0;1","-0.339300156;0.007;-1.63300037","","","113689"
